Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDW20,OUT045,1898.112151
NCO55,OUT049,1709.536425
FDX48,OUT046,2450.162918
FDU48,OUT046,2114.109686
FDR48,OUT019,322.1861803
FDK27,OUT013,1904.245369
FDT35,OUT013,2651.311915
FDN12,OUT049,1721.123795
NCE31,OUT019,98.13705211
FDL21,OUT017,672.4980441
FDV56,OUT017,1654.705296
FDR16,OUT017,3487.677781
NCP41,OUT049,1705.433425
FDJ27,OUT013,1556.653956
FDA07,OUT017,1906.787784
FDK55,OUT049,1366.271645
FDM33,OUT049,3724.408881
FDY46,OUT046,2920.600014
FDD36,OUT046,1880.968229
FDB12,OUT027,2639.67873
FDF28,OUT019,297.5167796
NCE07,OUT019,312.7180771
FDW50,OUT027,4408.073374
NCW18,OUT017,3825.764105
NCJ17,OUT019,249.4440094
DRZ24,OUT010,291.6892828
FDS07,OUT035,1784.914167
NCW05,OUT010,278.6302139
FDZ22,OUT018,1087.751588
FDK02,OUT046,1886.184
FDZ45,OUT027,5178.172467
FDL25,OUT046,1458.381503
FDS08,OUT045,2812.360575
NCZ42,OUT027,5846.661077
FDX57,OUT035,1500.562433
FDF21,OUT046,2960.08059
FDJ56,OUT018,1305.061387
FDX10,OUT013,536.8606681
DRG48,OUT035,2280.653563
DRN37,OUT046,2638.773292
NCY41,OUT018,430.2004365
FDN28,OUT045,1601.840193
FDE34,OUT045,2915.029825
FDR10,OUT045,2603.795662
FDC32,OUT017,1437.76056
DRG13,OUT046,2595.021062
FDP59,OUT049,1635.859005
NCT53,OUT010,341.8043108
FDL57,OUT027,6031.899988
FDN32,OUT010,382.8259381
FDK09,OUT018,3132.224831
FDA52,OUT010,366.4299684
FDC57,OUT049,3266.586097
FDI09,OUT035,3864.621492
NCB07,OUT046,3068.572192
FDP26,OUT035,1596.063595
FDP40,OUT027,2924.882239
FDL15,OUT013,2397.287738
FDV07,OUT046,1778.627796
FDS03,OUT017,1018.74052
FDE50,OUT049,3133.890308
FDQ15,OUT017,1231.500394
FDQ33,OUT010,320.1377818
FDT22,OUT013,857.3833082
DRO35,OUT035,1820.17774
FDJ41,OUT049,4205.919754
FDQ27,OUT035,1623.825897
FDC26,OUT017,1742.370139
NCF43,OUT027,3799.531793
NCR50,OUT035,2417.831806
FDE39,OUT018,1609.553088
FDN49,OUT027,1081.5427
DRG11,OUT035,1662.597314
NCA18,OUT049,1848.644653
FDM36,OUT018,2377.125616
FDW32,OUT017,1326.494638
NCQ18,OUT010,266.6292017
FDX14,OUT027,1947.754403
FDD46,OUT017,2405.202427
FDI34,OUT019,550.5080224
NCJ17,OUT035,1319.395939
FDB52,OUT035,4088.040562
FDV55,OUT018,1961.062339
FDC57,OUT046,2985.05655
FDB29,OUT046,1840.10783
NCO43,OUT035,1548.704582
FDG44,OUT045,837.0146557
FDJ34,OUT045,1969.79963
FDH40,OUT049,1257.304518
NCD07,OUT027,2921.99185
FDB41,OUT017,741.8307442
FDH47,OUT018,1265.746231
DRK37,OUT035,3052.044052
FDM25,OUT019,362.1918922
NCX06,OUT045,2929.726972
NCS05,OUT017,2075.649729
FDS39,OUT045,2232.752274
FDC47,OUT027,5728.417976
FDG20,OUT013,2866.558066
DRL23,OUT017,1644.207077
FDY33,OUT013,2515.228033
NCH18,OUT045,3924.261348
FDX47,OUT035,2457.399905
NCB06,OUT045,2522.578533
FDP36,OUT049,763.4079426
FDW44,OUT018,2380.102002
NCU41,OUT018,2665.91477
NCS17,OUT046,1539.17207
FDD46,OUT035,2460.353936
FDE45,OUT017,2843.425093
FDI09,OUT017,3857.664557
NCJ54,OUT010,567.3463223
NCA29,OUT018,2379.59961
NCN41,OUT027,3228.183099
FDY34,OUT035,2611.289717
NCG55,OUT035,1801.99965
DRM49,OUT046,718.2026008
NCB42,OUT049,1820.081955
FDE58,OUT045,1813.156324
DRJ25,OUT013,745.5269397
FDS47,OUT010,246.3448526
FDY21,OUT049,3353.859036
NCI54,OUT013,1710.598163
FDO24,OUT017,2504.676807
FDY43,OUT035,2692.955074
FDF35,OUT018,1425.414653
NCP29,OUT019,198.341347
FDN28,OUT027,2637.851156
FDJ50,OUT018,656.5613713
FDQ14,OUT027,4018.941116
FDC37,OUT035,1674.198638
FDN08,OUT046,1895.658837
FDD04,OUT035,2226.576881
FDW34,OUT018,3306.509587
FDP04,OUT017,1019.245446
NCG07,OUT017,3023.957401
NCN14,OUT018,2556.758116
FDJ16,OUT045,915.1987189
NCM42,OUT045,1686.815817
NCF19,OUT046,798.3901931
FDY21,OUT018,2736.657573
FDY19,OUT035,1802.46502
FDV09,OUT045,2361.860101
FDA28,OUT013,1960.928966
FDC38,OUT018,1809.154198
FDL28,OUT045,3732.752194
NCH43,OUT049,3666.644324
NCN53,OUT045,574.9035525
NCW05,OUT017,1677.361528
NCO30,OUT018,2578.385929
FDT04,OUT019,106.583481
FDB27,OUT018,2730.591311
NCK07,OUT013,2652.560519
NCA53,OUT013,713.009974
FDB33,OUT018,2202.892333
FDU37,OUT017,1229.513196
FDR13,OUT035,1786.474129
FDE45,OUT049,2986.696675
FDV37,OUT017,3167.17463
FDX44,OUT019,257.4398671
NCL06,OUT017,4133.163594
FDJ28,OUT045,3070.684039
FDX55,OUT049,3692.942657
NCK17,OUT018,503.3603199
FDH52,OUT035,975.1068777
FDN13,OUT027,2608.350091
FDK44,OUT018,2374.651253
FDU16,OUT046,1314.701933
FDZ07,OUT017,941.3999914
NCN06,OUT027,4394.00498
FDH02,OUT010,253.1776419
NCW18,OUT045,3808.583618
FDH57,OUT013,2025.170778
FDV35,OUT045,2453.990756
NCU29,OUT013,2281.243842
NCP02,OUT046,941.6773188
FDN44,OUT013,2560.175446
FDX03,OUT018,552.75442
FDR11,OUT010,330.5724805
FDA36,OUT046,2884.402318
FDP58,OUT027,5582.968161
FDH31,OUT045,1508.283469
FDH34,OUT035,3013.506612
FDS13,OUT035,4154.863665
FDT01,OUT018,2951.167206
FDY09,OUT049,2953.149303
FDV33,OUT027,6032.392121
NCW29,OUT010,299.0022062
NCN17,OUT045,1557.039413
FDX01,OUT046,1879.435955
FDL03,OUT049,3318.664239
DRL59,OUT049,833.3060812
DRM11,OUT027,6050.43993
FDA43,OUT049,3330.460596
FDZ56,OUT010,348.3028627
FDI44,OUT018,1010.60521
FDB50,OUT013,1189.465853
FDU15,OUT019,94.11869087
NCJ19,OUT019,177.0082398
FDD48,OUT013,1775.932865
NCW42,OUT035,3594.794616
FDL24,OUT017,2775.475436
NCB30,OUT013,3205.993793
FDK25,OUT013,2701.738812
FDW28,OUT049,3308.652458
FDD47,OUT017,2736.821767
FDK16,OUT019,262.7859483
FDW37,OUT046,1478.633498
FDA48,OUT035,3586.291066
FDA14,OUT017,2303.868648
FDV15,OUT013,1559.895863
FDN22,OUT049,4123.938793
NCD55,OUT045,676.6578411
FDY43,OUT013,2684.13643
NCU05,OUT017,1239.571026
FDF10,OUT035,2328.846681
FDR39,OUT018,2553.412952
FDG40,OUT013,493.7255385
FDZ28,OUT019,298.5601901
FDE02,OUT045,1455.221313
FDU60,OUT049,2812.168028
FDM21,OUT013,4107.191764
FDV52,OUT019,289.7100219
NCW06,OUT013,3103.690886
FDX36,OUT035,3656.000607
FDT35,OUT027,4517.831685
NCL19,OUT010,312.0083611
NCD31,OUT046,2600.943693
FDE53,OUT019,280.4202044
FDW58,OUT019,279.5902888
DRF48,OUT046,2926.142748
FDW57,OUT035,2817.042664
DRH13,OUT017,1652.629274
FDT33,OUT013,2681.820421
DRK47,OUT027,5726.966503
FDY22,OUT010,312.770736
FDC35,OUT019,453.6771536
FDO03,OUT013,3706.010585
FDF24,OUT045,1261.231598
FDF56,OUT018,2502.226494
FDD28,OUT013,846.1595982
FDG53,OUT027,3764.968285
FDO27,OUT019,268.8910543
NCF54,OUT018,2372.717351
FDC20,OUT027,1411.448637
FDU10,OUT046,626.5687435
DRA24,OUT018,2255.488736
FDA02,OUT010,314.1573019
FDG10,OUT017,899.6833285
FDW39,OUT010,365.9813788
FDP04,OUT019,199.7812067
NCM55,OUT013,2989.507479
FDG47,OUT045,4123.380231
NCU41,OUT017,3099.890232
NCK31,OUT017,821.7133997
FDZ46,OUT045,1698.407738
FDU13,OUT027,3972.764151
NCF19,OUT045,794.9892026
NCJ43,OUT013,2765.009849
NCJ05,OUT045,2427.030154
FDS04,OUT027,3685.065678
FDX28,OUT010,269.1545958
FDB41,OUT027,1208.514504
FDG53,OUT046,2254.490854
FDL15,OUT010,323.1074838
FDQ08,OUT049,928.3932642
DRN36,OUT013,1478.180854
FDI46,OUT013,4053.24212
FDG16,OUT027,5528.475144
FDV32,OUT013,928.8343784
FDF44,OUT010,302.5545307
FDK04,OUT018,717.2524159
NCA41,OUT013,3129.822927
FDD51,OUT017,712.1790746
NCZ53,OUT045,3037.450967
FDP01,OUT027,4045.608715
FDY25,OUT049,3049.885091
FDB17,OUT018,2493.499607
NCV54,OUT018,1604.258754
FDJ32,OUT017,987.3674008
FDA37,OUT049,1986.824058
FDG35,OUT035,2754.916831
NCM05,OUT018,3492.316483
FDG45,OUT046,3259.15559
FDH28,OUT013,576.6686274
NCE18,OUT049,4086.212824
FDH38,OUT045,1827.121314
FDR56,OUT013,3217.533785
FDH17,OUT027,2485.140276
FDD39,OUT049,3687.833814
FDB41,OUT049,737.9122685
NCR53,OUT046,3390.484
FDX46,OUT017,911.2883809
FDV28,OUT049,575.4002469
FDA08,OUT018,2281.552235
FDH45,OUT017,689.7487574
NCS38,OUT010,285.7172213
FDD40,OUT010,406.0034076
DRM59,OUT035,2422.407625
NCJ43,OUT018,2425.494376
NCN29,OUT013,737.0119306
NCC19,OUT045,3092.847826
FDR56,OUT035,3181.668765
FDZ43,OUT049,4014.535531
FDJ32,OUT010,181.2592504
DRH03,OUT017,1429.528568
NCZ54,OUT035,2600.30313
FDE26,OUT017,2292.007484
FDS03,OUT045,998.0967706
DRZ24,OUT019,292.6842229
FDO48,OUT027,5634.396372
FDW39,OUT049,2931.256172
NCK05,OUT049,952.1466798
NCK30,OUT017,4056.222388
FDT27,OUT018,3217.082008
FDS08,OUT019,364.7012063
NCJ19,OUT049,856.7796134
FDC58,OUT045,699.063975
DRE37,OUT013,3040.266649
FDW02,OUT035,1979.629299
FDJ02,OUT010,318.2899129
FDX09,OUT045,2837.025197
FDT31,OUT010,390.1539659
FDI24,OUT049,2985.517193
FDY09,OUT045,2817.088464
FDV28,OUT045,592.2629875
DRM47,OUT049,3243.328025
FDT52,OUT019,618.0866666
FDI48,OUT018,673.7692705
FDY55,OUT017,4081.684138
FDU48,OUT013,2050.66323
FDN25,OUT045,876.4541678
FDP20,OUT049,2030.583126
FDJ15,OUT013,2992.463643
FDD04,OUT018,1910.62863
FDY58,OUT045,3725.277374
FDR37,OUT018,2541.84647
FDF44,OUT013,2019.541497
FDD32,OUT045,1279.943013
FDR57,OUT017,2471.226407
DRG39,OUT027,1403.576236
FDX15,OUT017,2518.512177
DRN37,OUT045,2638.072311
FDW40,OUT027,3761.117632
FDB32,OUT049,1445.33271
FDM40,OUT018,1956.219335
FDE39,OUT027,3174.421651
DRH49,OUT017,1274.354142
FDT46,OUT049,764.8088933
NCF06,OUT035,4092.800905
FDP07,OUT017,3171.840378
FDC04,OUT013,3888.090885
FDZ32,OUT017,1601.799412
FDD50,OUT045,2709.910082
FDU56,OUT017,2974.258898
FDV34,OUT017,1120.021155
NCY41,OUT013,542.1043164
NCK18,OUT046,2616.699629
DRH25,OUT049,803.3535524
FDT57,OUT046,3531.556365
FDV56,OUT018,1423.491332
FDV12,OUT045,1504.156736
FDN52,OUT017,1369.75588
FDX38,OUT035,774.0486667
FDE47,OUT018,1650.511742
NCO07,OUT013,3439.622415
FDV09,OUT027,4004.199139
FDZ23,OUT019,381.8167224
DRH51,OUT018,1159.139789
NCY54,OUT045,2747.325793
DRG49,OUT013,3968.267261
NCC19,OUT049,3259.427407
NCV53,OUT045,3889.387015
FDZ47,OUT019,273.2190453
NCO26,OUT018,1532.574929
NCP02,OUT045,958.0419883
NCW30,OUT018,3445.256817
NCN55,OUT046,3558.947917
FDB20,OUT010,220.9945342
DRL11,OUT013,2490.187133
DRD60,OUT045,2918.553734
FDW14,OUT010,247.998844
FDL27,OUT010,192.6704953
FDU09,OUT018,704.1064928
DRH36,OUT027,1909.648574
FDP34,OUT027,4171.983015
FDE04,OUT017,2856.920225
FDZ57,OUT027,3439.061434
FDF02,OUT010,274.5613731
FDG28,OUT045,3944.447274
NCI31,OUT046,577.6066427
FDT43,OUT013,755.5255185
FDU20,OUT046,1935.908909
FDD53,OUT013,630.5788287
FDW15,OUT045,2349.883542
NCT53,OUT045,2586.295458
NCG55,OUT027,2997.188174
FDD48,OUT035,1776.363475
FDG47,OUT049,4221.967028
FDI21,OUT017,992.7112139
FDT27,OUT017,3793.21207
DRO35,OUT013,1804.8434
FDD33,OUT017,3777.201897
FDC04,OUT035,3913.669716
FDY34,OUT013,2616.203354
DRJ49,OUT049,2048.225262
FDE05,OUT049,2340.867489
FDU31,OUT017,3553.258611
NCN19,OUT027,4989.193142
FDK56,OUT027,4921.540703
FDK58,OUT017,1595.609023
NCJ42,OUT035,1586.703937
FDZ34,OUT027,5081.953264
FDA52,OUT018,2431.312234
NCR29,OUT013,821.7225988
FDT48,OUT035,3242.771676
DRJ51,OUT019,537.9654741
NCS54,OUT046,2788.705212
FDV01,OUT035,2448.811624
DRG51,OUT027,4363.748117
NCG42,OUT013,2055.811519
FDA51,OUT049,1821.910109
FDV19,OUT010,332.284128
NCT18,OUT045,2926.203594
NCS41,OUT045,2969.580814
FDO03,OUT046,3429.967195
FDL12,OUT010,178.4686391
FDY37,OUT010,312.9054205
FDI58,OUT049,1422.523934
FDT28,OUT018,2042.523472
NCC42,OUT010,308.0266256
FDO01,OUT017,2024.485781
FDJ02,OUT013,2311.784484
FDQ04,OUT018,523.6020041
DRL47,OUT013,1954.169996
FDZ32,OUT035,1653.708241
FDC35,OUT035,3366.664336
FDX14,OUT045,1138.427037
FDZ35,OUT013,1591.700828
FDL14,OUT013,2465.772522
FDO04,OUT049,840.9462689
DRK11,OUT017,2368.124383
FDB44,OUT018,2928.573711
FDZ50,OUT049,3110.126492
FDI12,OUT027,2278.351525
FDU43,OUT017,3831.898782
FDD58,OUT010,265.8798069
FDB27,OUT017,3157.332005
FDB04,OUT018,1128.07055
NCO17,OUT013,1836.547356
FDL12,OUT017,913.7036873
DRJ13,OUT049,2659.580537
FDD57,OUT045,1500.602776
FDW19,OUT035,1719.587147
DRD27,OUT018,1332.629146
FDH27,OUT027,3860.296624
NCW30,OUT027,6043.489675
FDR40,OUT018,1043.275872
FDG05,OUT013,2486.138786
NCY41,OUT019,97.44046811
FDI38,OUT018,2866.249308
FDR20,OUT046,700.8297495
FDE09,OUT017,1692.068001
FDN50,OUT019,265.0120135
DRF27,OUT045,2404.071292
DRF51,OUT013,555.0026203
NCO02,OUT019,209.7693992
FDB51,OUT027,1588.128252
FDJ50,OUT013,779.2061913
FDN52,OUT013,1285.97344
FDX14,OUT013,1148.630267
FDT27,OUT019,567.4160524
FDV10,OUT013,603.7223986
FDU33,OUT046,724.8270003
FDU58,OUT046,2906.705699
NCP42,OUT027,5139.455711
FDL51,OUT027,5517.173026
DRH15,OUT027,1191.831508
FDU16,OUT017,1325.009867
FDW15,OUT017,2353.303954
FDQ44,OUT045,1903.025389
NCI06,OUT027,4792.204414
DRK23,OUT019,651.0220252
FDC28,OUT035,1700.034618
NCY17,OUT019,127.7035627
NCV05,OUT018,2108.895886
FDM34,OUT019,303.1269114
DRD60,OUT027,4860.718806
FDT38,OUT046,1381.304985
FDQ57,OUT018,1980.672182
FDE59,OUT027,974.3657685
NCM43,OUT046,2584.1756
DRI51,OUT049,2858.658245
NCG30,OUT017,1944.202355
NCK54,OUT035,1781.122761
FDQ16,OUT019,282.995494
FDI36,OUT013,3196.213782
FDX16,OUT027,3960.611107
FDA34,OUT046,2736.459266
FDJ48,OUT018,3348.245928
FDU47,OUT035,2168.85368
FDS39,OUT046,2272.348375
FDD11,OUT046,3642.419479
FDM16,OUT027,1877.708167
FDU56,OUT018,2540.361802
FDQ32,OUT017,1902.427722
DRK35,OUT013,578.1176778
FDA58,OUT049,3915.561273
DRG48,OUT019,313.2053402
FDT59,OUT010,557.3219132
FDQ31,OUT019,257.0580744
FDS51,OUT018,811.4602679
FDW32,OUT027,2229.910629
FDI15,OUT027,6058.568551
NCV30,OUT017,977.0398209
DRG25,OUT049,3162.559558
FDT02,OUT013,491.3467666
FDO33,OUT027,2984.035121
FDP38,OUT035,813.5857098
FDZ45,OUT035,3201.294801
NCA54,OUT027,4793.829596
FDU33,OUT017,730.0538803
FDN58,OUT017,3782.092919
FDI05,OUT045,1171.393457
FDM57,OUT019,243.8604598
NCS42,OUT027,2303.475038
FDB57,OUT045,3598.473413
FDC03,OUT045,3169.552973
FDZ58,OUT013,1867.793013
NCK29,OUT045,1938.791596
NCR53,OUT045,3649.781265
FDE26,OUT027,3870.539975
FDU52,OUT049,2543.980508
FDE41,OUT027,2143.395027
FDU38,OUT018,2638.413417
FDA52,OUT017,2822.930104
FDW46,OUT046,1049.1884
DRI59,OUT035,3650.845886
FDT38,OUT035,1319.91697
FDL33,OUT018,2737.135004
FDQ01,OUT027,6006.826937
FDJ08,OUT046,2978.283708
FDQ47,OUT049,578.3982476
NCZ18,OUT013,4048.257638
FDE29,OUT017,948.2527488
FDF10,OUT027,3905.865581
FDC48,OUT049,1275.558894
FDY58,OUT013,3720.340889
NCX30,OUT010,634.9447871
FDV11,OUT013,2840.177972
FDT46,OUT046,795.2453036
DRD01,OUT019,173.4257523
FDQ11,OUT013,4098.215082
NCM41,OUT017,1431.069038
NCC55,OUT013,536.823427
FDG45,OUT027,5529.739363
NCQ54,OUT049,2793.911036
FDM34,OUT045,2023.879283
FDD17,OUT019,576.8608841
FDN38,OUT027,5986.512349
FDB53,OUT018,2030.253486
NCL06,OUT035,4142.43862
NCV18,OUT019,244.3208033
FDX25,OUT013,2939.194222
FDB39,OUT046,887.7432728
FDC33,OUT049,3339.216906
NCO14,OUT018,554.542288
FDA58,OUT027,5868.328193
NCQ02,OUT017,3001.155858
NCR53,OUT017,3682.254446
FDN52,OUT046,1409.486669
FDG26,OUT046,3677.201898
FDE23,OUT027,1220.781035
DRI37,OUT013,875.3482335
DRH37,OUT018,2290.403999
FDO01,OUT035,1991.588085
FDK45,OUT049,1792.287293
FDP23,OUT049,3675.941521
FDM33,OUT035,3573.00372
FDD36,OUT017,1861.498896
FDL56,OUT017,1320.879882
FDT27,OUT010,577.0231724
FDG52,OUT017,715.9273412
NCL42,OUT035,3926.040748
DRJ24,OUT046,2905.349563
FDV38,OUT046,849.6710748
FDT35,OUT045,2707.599071
FDY51,OUT045,3556.947324
FDC37,OUT017,1637.905843
NCP43,OUT013,2925.768932
FDO33,OUT045,1740.190464
FDW04,OUT018,1771.696228
NCC31,OUT046,2455.163533
FDK22,OUT049,3656.725809
FDJ50,OUT017,863.9917483
FDV13,OUT017,1376.890302
DRL60,OUT017,2396.067411
FDW03,OUT017,1605.473601
FDY27,OUT035,2847.55209
FDB39,OUT027,1399.48931
FDU59,OUT045,2579.36445
FDZ57,OUT049,2070.880692
FDO21,OUT049,3789.021413
FDS43,OUT018,2606.587587
FDU28,OUT010,393.834937
FDC51,OUT010,293.095723
FDW16,OUT010,256.4600266
FDP32,OUT010,296.4926515
FDB60,OUT019,410.6007835
NCQ30,OUT046,1917.571978
FDD26,OUT049,3114.383233
FDI44,OUT045,1198.41005
DRH23,OUT046,900.8392428
FDO44,OUT046,1758.069405
FDG04,OUT046,2926.142748
FDM32,OUT027,2354.175954
FDM09,OUT013,2711.098581
FDZ47,OUT013,1506.442682
FDM40,OUT027,3804.26333
FDY48,OUT017,1571.057824
NCM30,OUT045,691.1521938
FDX36,OUT010,529.366803
DRF03,OUT017,644.147135
FDN51,OUT049,4191.497809
FDM57,OUT049,1292.26392
FDB35,OUT049,1443.702799
FDY13,OUT027,1990.384984
FDA37,OUT017,1958.90563
NCX53,OUT017,2229.952731
FDD59,OUT018,1054.9937
FDX10,OUT019,103.3427588
FDC03,OUT018,2718.025596
FDW43,OUT035,3669.367851
FDW10,OUT046,2770.052453
FDY14,OUT027,6054.067088
FDV43,OUT045,728.1926173
FDO40,OUT013,2377.655208
FDP46,OUT027,2343.302493
NCE43,OUT019,346.7302467
FDD05,OUT035,1864.689636
FDJ60,OUT010,341.9150505
DRE27,OUT018,1268.102998
FDO11,OUT035,4010.161002
DRG11,OUT027,2795.77806
FDK33,OUT010,482.090822
DRM23,OUT045,2719.201973
FDJ02,OUT027,3889.095802
NCZ05,OUT045,1615.967766
NCL30,OUT013,1964.265728
FDZ19,OUT018,2411.306232
FDM45,OUT049,1917.405189
FDO36,OUT046,2803.41779
NCK31,OUT045,808.7899551
DRJ37,OUT045,2422.452394
FDP24,OUT018,1616.754551
FDF46,OUT013,1777.030362
FDX46,OUT019,182.7489195
NCL18,OUT045,3128.347186
FDJ26,OUT013,3460.652741
FDJ07,OUT045,1784.324851
FDY15,OUT013,2459.937833
DRG01,OUT045,1162.865375
FDF58,OUT045,1015.321978
FDZ14,OUT019,293.8190771
FDP31,OUT049,998.0853315
FDH45,OUT013,623.7414684
FDA09,OUT010,366.2704977
FDW31,OUT035,3212.822045
FDA57,OUT046,672.9665489
NCE55,OUT035,2828.215476
FDC17,OUT019,467.878777
FDC59,OUT013,959.3921853
FDA22,OUT013,2683.580296
FDK52,OUT035,3649.248782
NCM26,OUT046,2424.005857
NCT53,OUT035,2647.468899
FDW45,OUT018,2039.144288
NCI18,OUT035,3612.682253
FDE38,OUT018,2261.355924
FDF08,OUT019,256.0587162
FDY58,OUT010,546.5114528
FDF58,OUT019,197.5707982
FDX39,OUT017,3408.635295
FDB44,OUT049,3571.530561
FDF28,OUT013,1960.394888
FDE39,OUT013,1810.343095
FDT37,OUT018,3392.414548
FDZ45,OUT017,3220.3311
FDO40,OUT035,2380.122556
FDM57,OUT027,2189.728276
DRG36,OUT017,2743.253151
FDY36,OUT010,209.4975268
DRL60,OUT027,4042.842716
FDS25,OUT019,284.133804
DRF49,OUT027,2924.808989
FDP16,OUT045,3946.608044
FDS60,OUT049,3047.445858
FDU15,OUT027,1024.329889
FDK43,OUT046,2023.417797
FDN25,OUT046,940.1417464
FDE53,OUT049,1635.221745
FDB22,OUT013,2469.310463
FDE39,OUT017,1857.714907
FDX35,OUT035,3681.689239
NCG54,OUT049,2831.006368
FDH27,OUT035,2292.5888
NCK42,OUT013,3505.134268
FDS25,OUT049,1703.038019
FDI10,OUT018,2384.470102
FDU35,OUT035,1554.451732
FDI04,OUT017,3220.922267
DRK23,OUT035,4024.676617
FDB53,OUT019,317.6873322
FDY02,OUT049,4207.763269
FDM60,OUT035,660.8499889
NCJ31,OUT010,594.5543465
DRP35,OUT017,1972.472144
NCQ30,OUT018,1649.594889
DRL11,OUT010,330.4837309
FDU01,OUT013,2980.728109
FDR39,OUT035,2900.330231
FDO08,OUT046,2615.727956
FDC02,OUT045,4129.709032
NCZ29,OUT035,1985.627857
FDF29,OUT010,301.1833558
FDZ23,OUT017,3016.420239
NCU53,OUT018,2268.736713
NCW30,OUT013,4115.681105
NCM26,OUT027,4121.85382
FDV50,OUT027,3222.50673
FDW15,OUT049,2391.003886
FDI35,OUT027,4855.860371
FDO11,OUT017,3990.366067
FDN48,OUT046,1480.734253
NCA17,OUT049,2456.43836
NCN54,OUT013,1190.01174
FDP22,OUT013,731.9499637
NCB54,OUT035,1965.9234
FDD08,OUT045,625.2505784
DRM48,OUT010,74.83112305
FDG41,OUT027,2876.144327
FDE44,OUT027,1268.482909
FDE26,OUT035,2263.15723
NCS38,OUT013,1742.615212
NCJ54,OUT018,3167.117109
FDI40,OUT019,270.4412099
FDN45,OUT018,3096.422836
FDU43,OUT046,3544.651342
FDI04,OUT010,418.5346631
NCC07,OUT018,1398.23971
NCC07,OUT019,277.5055089
NCD18,OUT045,3747.696232
FDU55,OUT035,4103.027364
FDX59,OUT035,590.8914957
FDR52,OUT049,3221.718395
NCP17,OUT013,939.1703285
FDQ32,OUT045,1900.803843
NCT17,OUT049,3171.623856
FDO10,OUT049,880.0115837
FDE32,OUT049,587.0074194
FDN44,OUT045,2505.224798
FDH02,OUT035,1374.794478
FDK60,OUT013,1508.121564
FDS24,OUT019,251.4924233
FDL03,OUT010,420.6954238
FDB46,OUT027,5499.744751
FDO48,OUT049,3752.376487
FDZ39,OUT049,1608.804184
FDT02,OUT027,964.3340556
FDC50,OUT013,1441.231916
FDP39,OUT035,819.7846635
DRG15,OUT018,766.4958881
FDP10,OUT018,1386.304424
FDF53,OUT027,4835.592137
FDN34,OUT045,2718.692499
FDK02,OUT045,1876.567838
FDC23,OUT045,2823.486812
FDJ10,OUT019,309.8292762
FDE53,OUT035,1657.362549
FDR25,OUT035,4184.007596
FDW50,OUT046,2615.184466
FDS09,OUT049,788.7346772
FDW49,OUT010,365.6756562
FDU51,OUT046,2803.943091
FDF28,OUT018,1702.812126
NCY30,OUT018,2490.588824
FDD44,OUT045,4111.00702
FDX09,OUT017,2840.54932
NCF30,OUT013,1957.54907
FDZ50,OUT019,382.4149859
FDW37,OUT013,1350.979231
FDD11,OUT049,4143.531874
DRH39,OUT018,981.6831284
FDA36,OUT049,3101.509492
NCG43,OUT049,1423.093838
FDF02,OUT035,1604.977766
FDP57,OUT027,2640.628706
NCE42,OUT017,3757.037817
NCR38,OUT027,6006.000912
FDP03,OUT019,296.8829803
FDO51,OUT035,688.7890435
NCQ42,OUT046,2047.840782
NCM41,OUT046,1458.886137
FDH48,OUT027,2180.712571
DRF60,OUT046,3513.123359
FDJ27,OUT035,1570.029235
FDQ14,OUT013,2384.013848
FDN27,OUT017,1841.618964
NCQ02,OUT046,2943.625152
FDJ33,OUT049,1989.89058
FDP07,OUT027,5165.104132
DRE01,OUT049,4002.701063
FDU36,OUT045,1546.159739
FDL28,OUT017,3707.09292
NCX53,OUT046,2245.229617
FDZ39,OUT013,1586.763082
NCP42,OUT013,3165.124587
FDJ14,OUT035,1259.756421
FDK04,OUT049,845.229012
NCC19,OUT017,3143.490258
FDS09,OUT018,652.5327084
FDZ02,OUT046,1593.794961
FDD35,OUT018,1633.681965
NCY42,OUT017,2264.316294
FDB05,OUT045,3964.656385
FDF20,OUT035,3155.591444
NCO41,OUT018,1288.951162
FDC40,OUT027,2033.236
FDV58,OUT045,3193.266325
FDZ57,OUT045,2021.190131
DRM35,OUT046,2814.373736
DRN36,OUT018,1245.408701
FDQ13,OUT046,1345.081119
DRO35,OUT010,287.0699868
NCD43,OUT035,1615.926922
FDA51,OUT018,1531.170959
NCX17,OUT027,5814.827045
NCZ17,OUT049,625.0697425
FDR11,OUT027,4261.638263
FDW34,OUT049,4022.315801
FDN50,OUT017,1434.150702
FDS09,OUT046,807.6710727
FDS48,OUT018,2067.617047
FDL44,OUT049,2701.904763
DRF48,OUT018,2604.663766
FDA14,OUT018,2021.945799
NCD30,OUT049,1492.317993
FDI16,OUT017,820.2387684
NCG06,OUT035,4102.338425
DRZ24,OUT035,1871.712266
NCS17,OUT045,1470.148505
FDB37,OUT045,3887.555892
FDE10,OUT035,2028.824851
FDC57,OUT045,3092.847826
FDM12,OUT018,2609.416314
FDE24,OUT049,2278.412218
FDW22,OUT045,3567.098381
DRD01,OUT027,1376.468622
NCZ18,OUT027,6012.246889
FDN49,OUT045,669.7027064
FDR22,OUT035,1754.582038
FDV08,OUT019,130.5382978
FDY39,OUT046,2897.939159
FDV36,OUT049,2005.002544
FDO60,OUT045,728.1926173
FDU04,OUT027,3215.933956
FDR20,OUT027,1222.354188
FDW19,OUT019,283.7687455
